STT,Best Cost,Best Tree,Time,Is Tree?
1,17029.21120085171,"[(0, 7), (0, 2), (1, 3), (1, 4), (1, 5), (2, 4), (2, 6)]",4.298808574676514,True
2,16673.652422390565,"[(0, 2), (0, 6), (1, 4), (1, 7), (1, 3), (2, 7), (4, 5)]",4.269965648651123,True
3,19003.866191087294,"[(0, 6), (0, 2), (1, 5), (1, 4), (1, 3), (2, 7), (4, 7)]",4.298120737075806,True
4,17592.47288374246,"[(0, 2), (1, 4), (1, 3), (2, 7), (4, 5), (4, 7), (6, 7)]",5.181443929672241,True
5,17308.238516125864,"[(0, 6), (1, 4), (1, 7), (1, 3), (2, 6), (2, 7), (4, 5)]",4.937822103500366,True
6,17188.22302013046,"[(0, 2), (0, 6), (1, 3), (1, 4), (1, 5), (4, 7), (6, 7)]",4.425642251968384,True
7,15721.592524010981,"[(0, 2), (1, 3), (1, 4), (1, 5), (2, 7), (2, 6), (4, 7)]",4.549630880355835,True
8,16622.803998203442,"[(0, 7), (0, 6), (0, 2), (1, 5), (1, 4), (3, 5), (4, 7)]",4.139209747314453,True
9,16673.652422390565,"[(0, 2), (0, 6), (1, 4), (1, 3), (1, 7), (2, 7), (4, 5)]",4.1543426513671875,True
10,16673.652422390565,"[(0, 2), (0, 6), (1, 7), (1, 4), (1, 3), (2, 7), (4, 5)]",4.0919342041015625,True
